Date,Min,Max,Avg,Precip,state,city_name
2009-06-04,57,74,65.5,-,CA,Los Angeles
2009-06-05,60,71,65.5,0.13,CA,Los Angeles
2009-06-06,59,73,66.0,-,CA,Los Angeles
2009-06-07,60,73,66.5,-,CA,Los Angeles
2009-06-08,60,72,66.0,-,CA,Los Angeles
2009-06-09,61,71,66.0,-,CA,Los Angeles
2009-06-10,61,71,66.0,-,CA,Los Angeles
2009-06-11,62,70,66.0,-,CA,Los Angeles
2009-06-12,62,70,66.0,-,CA,Los Angeles
2009-06-13,63,72,67.5,-,CA,Los Angeles
2009-06-14,59,74,66.5,-,CA,Los Angeles
2009-06-15,61,75,68.0,-,CA,Los Angeles
2009-06-16,62,76,69.0,-,CA,Los Angeles
2009-06-17,62,76,69.0,-,CA,Los Angeles
2009-06-18,62,77,69.5,-,CA,Los Angeles
2009-06-19,63,78,70.5,-,CA,Los Angeles
2009-06-20,63,73,68.0,-,CA,Los Angeles
2009-06-21,61,75,68.0,-,CA,Los Angeles
2009-06-22,58,77,67.5,-,CA,Los Angeles
2009-06-23,60,77,68.5,-,CA,Los Angeles
2009-06-24,61,77,69.0,-,CA,Los Angeles
2009-06-25,62,74,68.0,-,CA,Los Angeles
2009-06-26,61,77,69.0,-,CA,Los Angeles
2009-06-27,62,81,71.5,-,CA,Los Angeles
2009-06-28,61,81,71.0,-,CA,Los Angeles
2009-06-29,60,79,69.5,-,CA,Los Angeles
2009-06-30,61,76,68.5,-,CA,Los Angeles
2009-07-01,61,76,68.5,-,CA,Los Angeles
2009-07-02,61,78,69.5,-,CA,Los Angeles
2009-07-03,61,78,69.5,-,CA,Los Angeles
2009-07-04,60,80,70.0,-,CA,Los Angeles
2009-07-05,61,76,68.5,-,CA,Los Angeles
2009-07-06,60,79,69.5,-,CA,Los Angeles
2009-07-07,63,79,71.0,-,CA,Los Angeles
2009-07-08,63,81,72.0,-,CA,Los Angeles
2009-07-09,62,82,72.0,-,CA,Los Angeles
2009-07-10,62,86,74.0,-,CA,Los Angeles
2009-07-11,63,86,74.5,-,CA,Los Angeles
2009-07-12,65,89,77.0,-,CA,Los Angeles
2009-07-13,65,90,77.5,-,CA,Los Angeles
2009-07-14,64,85,74.5,-,CA,Los Angeles
2009-07-15,63,82,72.5,-,CA,Los Angeles
2009-07-16,63,84,73.5,-,CA,Los Angeles
2009-07-17,64,84,74.0,-,CA,Los Angeles
2009-07-18,64,87,75.5,-,CA,Los Angeles
2009-07-19,68,92,80.0,-,CA,Los Angeles
2009-07-20,70,90,80.0,-,CA,Los Angeles
2009-07-21,68,89,78.5,-,CA,Los Angeles
2009-07-22,68,88,78.0,-,CA,Los Angeles
2009-07-23,68,85,76.5,-,CA,Los Angeles
2009-07-24,67,85,76.0,-,CA,Los Angeles
2009-07-25,65,83,74.0,-,CA,Los Angeles
2009-07-26,67,86,76.5,-,CA,Los Angeles
2009-07-27,65,83,74.0,-,CA,Los Angeles
2009-07-28,64,84,74.0,-,CA,Los Angeles
2009-07-29,65,84,74.5,-,CA,Los Angeles
2009-07-30,66,84,75.0,-,CA,Los Angeles
2009-07-31,66,83,74.5,-,CA,Los Angeles
2009-08-01,65,83,74.0,-,CA,Los Angeles
2009-08-02,64,82,73.0,-,CA,Los Angeles
2009-08-03,65,87,76.0,-,CA,Los Angeles
2009-08-04,66,91,78.5,-,CA,Los Angeles
2009-08-05,68,90,79.0,-,CA,Los Angeles
2009-08-06,64,78,71.0,-,CA,Los Angeles
2009-08-07,64,79,71.5,-,CA,Los Angeles
2009-08-08,62,80,71.0,-,CA,Los Angeles
2009-08-09,63,78,70.5,-,CA,Los Angeles
2009-08-10,62,80,71.0,-,CA,Los Angeles
2009-08-11,61,77,69.0,-,CA,Los Angeles
2009-08-12,62,80,71.0,-,CA,Los Angeles
2009-08-13,63,78,70.5,-,CA,Los Angeles
2009-08-14,65,79,72.0,-,CA,Los Angeles
2009-08-15,64,78,71.0,-,CA,Los Angeles
2009-08-16,61,80,70.5,-,CA,Los Angeles
2009-08-17,60,77,68.5,-,CA,Los Angeles
2009-08-18,61,76,68.5,-,CA,Los Angeles
2009-08-19,63,76,69.5,-,CA,Los Angeles
2009-08-20,62,76,69.0,-,CA,Los Angeles
