last_day_of_the_week,average_temperature,week,year,State,City
2012-06-03,88.35714285714286,22,2012,AZ,Phoenix
2012-06-10,89.07142857142857,23,2012,AZ,Phoenix
2012-06-17,92.5,24,2012,AZ,Phoenix
2012-06-24,95.5,25,2012,AZ,Phoenix
2012-07-01,99.0,26,2012,AZ,Phoenix
2012-07-08,93.0,27,2012,AZ,Phoenix
2012-07-15,93.85714285714286,28,2012,AZ,Phoenix
2012-07-22,94.42857142857143,29,2012,AZ,Phoenix
2012-07-29,94.42857142857143,30,2012,AZ,Phoenix
2012-08-05,95.5,31,2012,AZ,Phoenix
2012-08-12,102.07142857142857,32,2012,AZ,Phoenix
2012-08-19,93.21428571428571,33,2012,AZ,Phoenix
2012-08-26,89.64285714285714,34,2012,AZ,Phoenix
2012-09-02,95.64285714285714,35,2012,AZ,Phoenix
2012-09-09,88.92857142857143,36,2012,AZ,Phoenix
2012-09-16,85.42857142857143,37,2012,AZ,Phoenix
2012-09-23,90.71428571428571,38,2012,AZ,Phoenix
2012-09-30,87.14285714285714,39,2012,AZ,Phoenix
2012-10-07,85.78571428571429,40,2012,AZ,Phoenix
2012-10-14,78.71428571428571,41,2012,AZ,Phoenix
2012-10-21,79.35714285714286,42,2012,AZ,Phoenix
2012-10-28,73.28571428571429,43,2012,AZ,Phoenix
2012-11-04,74.35714285714286,44,2012,AZ,Phoenix
2012-11-11,68.85714285714286,45,2012,AZ,Phoenix
2012-11-18,64.85714285714286,46,2012,AZ,Phoenix
2012-11-25,69.14285714285714,47,2012,AZ,Phoenix
2012-12-02,66.57142857142857,48,2012,AZ,Phoenix
2012-12-09,64.21428571428571,49,2012,AZ,Phoenix
2012-12-16,56.357142857142854,50,2012,AZ,Phoenix
2012-12-23,54.57142857142857,51,2012,AZ,Phoenix
2012-12-30,51.214285714285715,52,2012,AZ,Phoenix
2013-01-06,50.357142857142854,1,2013,AZ,Phoenix
2013-01-13,48.92857142857143,2,2013,AZ,Phoenix
2013-01-20,51.214285714285715,3,2013,AZ,Phoenix
2013-01-27,63.785714285714285,4,2013,AZ,Phoenix
2013-02-03,56.142857142857146,5,2013,AZ,Phoenix
2013-02-10,59.642857142857146,6,2013,AZ,Phoenix
2013-02-17,56.785714285714285,7,2013,AZ,Phoenix
2013-02-24,54.642857142857146,8,2013,AZ,Phoenix
2013-03-03,59.357142857142854,9,2013,AZ,Phoenix
2013-03-10,62.142857142857146,10,2013,AZ,Phoenix
2013-03-17,71.85714285714286,11,2013,AZ,Phoenix
2013-03-24,71.5,12,2013,AZ,Phoenix
2013-03-31,74.28571428571429,13,2013,AZ,Phoenix
2013-04-07,75.57142857142857,14,2013,AZ,Phoenix
2013-04-14,71.07142857142857,15,2013,AZ,Phoenix
2013-04-21,72.14285714285714,16,2013,AZ,Phoenix
2013-04-28,79.57142857142857,17,2013,AZ,Phoenix
2013-05-05,83.28571428571429,18,2013,AZ,Phoenix
2013-05-12,79.64285714285714,19,2013,AZ,Phoenix
2013-05-19,86.35714285714286,20,2013,AZ,Phoenix
2013-05-26,85.5,21,2013,AZ,Phoenix
2013-06-02,88.57142857142857,22,2013,AZ,Phoenix
2013-06-09,93.92857142857143,23,2013,AZ,Phoenix
2013-06-16,95.64285714285714,24,2013,AZ,Phoenix
2013-06-23,92.5,25,2013,AZ,Phoenix
2013-06-30,97.14285714285714,26,2013,AZ,Phoenix
2013-07-07,99.14285714285714,27,2013,AZ,Phoenix
2013-07-14,96.5,28,2013,AZ,Phoenix
2013-07-21,93.07142857142857,29,2013,AZ,Phoenix
2013-07-28,93.21428571428571,30,2013,AZ,Phoenix
2013-08-04,97.78571428571429,31,2013,AZ,Phoenix
2013-08-11,91.78571428571429,32,2013,AZ,Phoenix
2013-08-18,98.64285714285714,33,2013,AZ,Phoenix
2013-08-25,94.5,34,2013,AZ,Phoenix
2013-09-01,92.0,35,2013,AZ,Phoenix
2013-09-08,94.28571428571429,36,2013,AZ,Phoenix
2013-09-15,87.0,37,2013,AZ,Phoenix
2013-09-22,92.5,38,2013,AZ,Phoenix
2013-09-29,81.42857142857143,39,2013,AZ,Phoenix
2013-10-06,79.78571428571429,40,2013,AZ,Phoenix
2013-10-13,74.21428571428571,41,2013,AZ,Phoenix
2013-10-20,72.0,42,2013,AZ,Phoenix
2013-10-27,76.92857142857143,43,2013,AZ,Phoenix
2013-11-03,69.14285714285714,44,2013,AZ,Phoenix
2013-11-10,69.0,45,2013,AZ,Phoenix
2013-11-17,72.21428571428571,46,2013,AZ,Phoenix
2013-11-24,62.42857142857143,47,2013,AZ,Phoenix
2013-12-01,60.57142857142857,48,2013,AZ,Phoenix
2013-12-08,53.357142857142854,49,2013,AZ,Phoenix
2013-12-15,55.07142857142857,50,2013,AZ,Phoenix
2013-12-22,58.42857142857143,51,2013,AZ,Phoenix
2013-12-29,57.42857142857143,52,2013,AZ,Phoenix
2014-01-05,57.714285714285715,1,2014,AZ,Phoenix
2014-01-12,55.785714285714285,2,2014,AZ,Phoenix
2014-01-19,59.785714285714285,3,2014,AZ,Phoenix
2014-01-26,63.5,4,2014,AZ,Phoenix
2014-02-02,60.857142857142854,5,2014,AZ,Phoenix
2014-02-09,57.714285714285715,6,2014,AZ,Phoenix
2014-02-16,67.14285714285714,7,2014,AZ,Phoenix
2014-02-23,67.78571428571429,8,2014,AZ,Phoenix
2014-03-02,67.92857142857143,9,2014,AZ,Phoenix
2014-03-09,67.57142857142857,10,2014,AZ,Phoenix
2014-03-16,69.57142857142857,11,2014,AZ,Phoenix
2014-03-23,69.85714285714286,12,2014,AZ,Phoenix
2014-03-30,70.92857142857143,13,2014,AZ,Phoenix
2014-04-06,66.64285714285714,14,2014,AZ,Phoenix
2014-04-13,78.28571428571429,15,2014,AZ,Phoenix
2014-04-20,76.71428571428571,16,2014,AZ,Phoenix
2014-04-27,76.57142857142857,17,2014,AZ,Phoenix
2014-05-04,79.85714285714286,18,2014,AZ,Phoenix
2014-05-11,76.28571428571429,19,2014,AZ,Phoenix
2014-05-18,83.71428571428571,20,2014,AZ,Phoenix
2014-05-25,82.0,21,2014,AZ,Phoenix
2014-06-01,92.0,22,2014,AZ,Phoenix
2014-06-08,92.07142857142857,23,2014,AZ,Phoenix
2014-06-15,93.85714285714286,24,2014,AZ,Phoenix
2014-06-22,92.42857142857143,25,2014,AZ,Phoenix
2014-06-29,93.85714285714286,26,2014,AZ,Phoenix
2014-07-06,94.85714285714286,27,2014,AZ,Phoenix
2014-07-13,96.14285714285714,28,2014,AZ,Phoenix
2014-07-20,94.71428571428571,29,2014,AZ,Phoenix
2014-07-27,98.92857142857143,30,2014,AZ,Phoenix
2014-08-03,95.57142857142857,31,2014,AZ,Phoenix
2014-08-10,94.07142857142857,32,2014,AZ,Phoenix
2014-08-17,92.92857142857143,33,2014,AZ,Phoenix
2014-08-24,85.71428571428571,34,2014,AZ,Phoenix
2014-08-31,94.0,35,2014,AZ,Phoenix
2014-09-07,94.42857142857143,36,2014,AZ,Phoenix
2014-09-14,88.21428571428571,37,2014,AZ,Phoenix
2014-09-21,88.71428571428571,38,2014,AZ,Phoenix
2014-09-28,87.85714285714286,39,2014,AZ,Phoenix
2014-10-05,80.64285714285714,40,2014,AZ,Phoenix
2014-10-12,79.57142857142857,41,2014,AZ,Phoenix
2014-10-19,79.5,42,2014,AZ,Phoenix
2014-10-26,80.5,43,2014,AZ,Phoenix
2014-11-02,76.57142857142857,44,2014,AZ,Phoenix
2014-11-09,70.85714285714286,45,2014,AZ,Phoenix
2014-11-16,68.5,46,2014,AZ,Phoenix
2014-11-23,60.714285714285715,47,2014,AZ,Phoenix
2014-11-30,62.857142857142854,48,2014,AZ,Phoenix
2014-12-07,64.07142857142857,49,2014,AZ,Phoenix
2014-12-14,63.357142857142854,50,2014,AZ,Phoenix
2014-12-21,55.714285714285715,51,2014,AZ,Phoenix
2014-12-28,52.285714285714285,52,2014,AZ,Phoenix
2015-01-04,45.5,1,2015,AZ,Phoenix
2015-01-11,61.5,2,2015,AZ,Phoenix
2015-01-18,59.642857142857146,3,2015,AZ,Phoenix
2015-01-25,60.57142857142857,4,2015,AZ,Phoenix
2015-02-01,61.0,5,2015,AZ,Phoenix
2015-02-08,65.64285714285714,6,2015,AZ,Phoenix
2015-02-15,68.78571428571429,7,2015,AZ,Phoenix
2015-02-22,65.85714285714286,8,2015,AZ,Phoenix
2015-03-01,63.57142857142857,9,2015,AZ,Phoenix
2015-03-08,62.714285714285715,10,2015,AZ,Phoenix
2015-03-15,74.0,11,2015,AZ,Phoenix
2015-03-22,72.78571428571429,12,2015,AZ,Phoenix
2015-03-29,76.85714285714286,13,2015,AZ,Phoenix
2015-04-05,77.5,14,2015,AZ,Phoenix
2015-04-12,71.85714285714286,15,2015,AZ,Phoenix
2015-04-19,73.85714285714286,16,2015,AZ,Phoenix
2015-04-26,72.85714285714286,17,2015,AZ,Phoenix
2015-05-03,82.35714285714286,18,2015,AZ,Phoenix
2015-05-10,73.85714285714286,19,2015,AZ,Phoenix
2015-05-17,75.5,20,2015,AZ,Phoenix
2015-05-24,76.85714285714286,21,2015,AZ,Phoenix
2015-05-31,86.07142857142857,22,2015,AZ,Phoenix
2015-06-07,86.42857142857143,23,2015,AZ,Phoenix
2015-06-14,91.07142857142857,24,2015,AZ,Phoenix
2015-06-21,98.85714285714286,25,2015,AZ,Phoenix
2015-06-28,98.71428571428571,26,2015,AZ,Phoenix
2015-07-05,95.07142857142857,27,2015,AZ,Phoenix
2015-07-12,94.21428571428571,28,2015,AZ,Phoenix
2015-07-19,93.92857142857143,29,2015,AZ,Phoenix
2015-07-26,95.78571428571429,30,2015,AZ,Phoenix
2015-08-02,94.92857142857143,31,2015,AZ,Phoenix
2015-08-09,96.85714285714286,32,2015,AZ,Phoenix
2015-08-16,98.5,33,2015,AZ,Phoenix
2015-08-23,97.5,34,2015,AZ,Phoenix
2015-08-30,95.14285714285714,35,2015,AZ,Phoenix
2015-09-06,90.0,36,2015,AZ,Phoenix
2015-09-13,91.28571428571429,37,2015,AZ,Phoenix
2015-09-20,88.92857142857143,38,2015,AZ,Phoenix
2015-09-27,88.71428571428571,39,2015,AZ,Phoenix
2015-10-04,88.28571428571429,40,2015,AZ,Phoenix
2015-10-11,79.71428571428571,41,2015,AZ,Phoenix
2015-10-18,84.85714285714286,42,2015,AZ,Phoenix
2015-10-25,74.35714285714286,43,2015,AZ,Phoenix
2015-11-01,74.0,44,2015,AZ,Phoenix
2015-11-08,66.07142857142857,45,2015,AZ,Phoenix
2015-11-15,63.285714285714285,46,2015,AZ,Phoenix
2015-11-22,60.57142857142857,47,2015,AZ,Phoenix
2015-11-29,58.785714285714285,48,2015,AZ,Phoenix
2015-12-06,56.785714285714285,49,2015,AZ,Phoenix
2015-12-13,59.42857142857143,50,2015,AZ,Phoenix
2015-12-20,50.42857142857143,51,2015,AZ,Phoenix
2015-12-27,52.642857142857146,52,2015,AZ,Phoenix
2016-01-03,52.42857142857143,53,2015,AZ,Phoenix
2016-01-10,52.57142857142857,1,2016,AZ,Phoenix
2016-01-17,52.357142857142854,2,2016,AZ,Phoenix
2016-01-24,58.214285714285715,3,2016,AZ,Phoenix
2016-01-31,58.714285714285715,4,2016,AZ,Phoenix
2016-02-07,52.57142857142857,5,2016,AZ,Phoenix
2016-02-14,69.71428571428571,6,2016,AZ,Phoenix
2016-02-21,70.35714285714286,7,2016,AZ,Phoenix
2016-02-28,69.14285714285714,8,2016,AZ,Phoenix
2016-03-06,72.92857142857143,9,2016,AZ,Phoenix
2016-03-13,65.5,10,2016,AZ,Phoenix
2016-03-20,72.07142857142857,11,2016,AZ,Phoenix
2016-03-27,70.92857142857143,12,2016,AZ,Phoenix
2016-04-03,66.71428571428571,13,2016,AZ,Phoenix
2016-04-10,74.42857142857143,14,2016,AZ,Phoenix
2016-04-17,71.71428571428571,15,2016,AZ,Phoenix
2016-04-24,77.78571428571429,16,2016,AZ,Phoenix
2016-05-01,70.92857142857143,17,2016,AZ,Phoenix
2016-05-08,76.14285714285714,18,2016,AZ,Phoenix
2016-05-15,82.92857142857143,19,2016,AZ,Phoenix
2016-05-22,81.42857142857143,20,2016,AZ,Phoenix
2016-05-29,79.71428571428571,21,2016,AZ,Phoenix
2016-06-05,91.5,22,2016,AZ,Phoenix
2016-06-12,92.92857142857143,23,2016,AZ,Phoenix
2016-06-19,91.14285714285714,24,2016,AZ,Phoenix
2016-06-26,99.42857142857143,25,2016,AZ,Phoenix
2016-07-03,94.64285714285714,26,2016,AZ,Phoenix
2016-07-10,97.57142857142857,27,2016,AZ,Phoenix
2016-07-17,98.07142857142857,28,2016,AZ,Phoenix
2016-07-24,98.0,29,2016,AZ,Phoenix
2016-07-31,96.85714285714286,30,2016,AZ,Phoenix
2016-08-07,91.28571428571429,31,2016,AZ,Phoenix
2016-08-14,93.0,32,2016,AZ,Phoenix
2016-08-21,93.78571428571429,33,2016,AZ,Phoenix
2016-08-28,88.57142857142857,34,2016,AZ,Phoenix
2016-09-04,93.5,35,2016,AZ,Phoenix
2016-09-11,89.0,36,2016,AZ,Phoenix
2016-09-18,87.14285714285714,37,2016,AZ,Phoenix
2016-09-25,82.5,38,2016,AZ,Phoenix
2016-10-02,81.78571428571429,39,2016,AZ,Phoenix
2016-10-09,79.5,40,2016,AZ,Phoenix
2016-10-16,81.35714285714286,41,2016,AZ,Phoenix
2016-10-23,81.0,42,2016,AZ,Phoenix
2016-10-30,82.42857142857143,43,2016,AZ,Phoenix
2016-11-06,72.71428571428571,44,2016,AZ,Phoenix
2016-11-13,73.85714285714286,45,2016,AZ,Phoenix
2016-11-20,67.78571428571429,46,2016,AZ,Phoenix
2016-11-27,62.42857142857143,47,2016,AZ,Phoenix
2016-12-04,53.357142857142854,48,2016,AZ,Phoenix
2016-12-11,58.0,49,2016,AZ,Phoenix
2016-12-18,61.07142857142857,50,2016,AZ,Phoenix
2016-12-25,57.42857142857143,51,2016,AZ,Phoenix
2017-01-01,56.92857142857143,52,2016,AZ,Phoenix
2017-01-08,56.285714285714285,1,2017,AZ,Phoenix
2017-01-15,58.5,2,2017,AZ,Phoenix
2017-01-22,53.57142857142857,3,2017,AZ,Phoenix
2017-01-29,50.642857142857146,4,2017,AZ,Phoenix
2017-02-05,60.714285714285715,5,2017,AZ,Phoenix
2017-02-12,65.57142857142857,6,2017,AZ,Phoenix
2017-02-19,63.142857142857146,7,2017,AZ,Phoenix
2017-02-26,59.0,8,2017,AZ,Phoenix
2017-03-05,61.714285714285715,9,2017,AZ,Phoenix
2017-03-12,68.35714285714286,10,2017,AZ,Phoenix
2017-03-19,78.21428571428571,11,2017,AZ,Phoenix
2017-03-26,71.5,12,2017,AZ,Phoenix
2017-04-02,68.14285714285714,13,2017,AZ,Phoenix
2017-04-09,72.64285714285714,14,2017,AZ,Phoenix
2017-04-16,75.28571428571429,15,2017,AZ,Phoenix
2017-04-23,79.78571428571429,16,2017,AZ,Phoenix
2017-04-30,76.28571428571429,17,2017,AZ,Phoenix
2017-05-07,82.71428571428571,18,2017,AZ,Phoenix
2017-05-14,76.5,19,2017,AZ,Phoenix
2017-05-21,77.14285714285714,20,2017,AZ,Phoenix
2017-05-28,88.0,21,2017,AZ,Phoenix
2017-06-04,90.0,22,2017,AZ,Phoenix
2017-06-11,92.42857142857143,23,2017,AZ,Phoenix
2017-06-18,89.5,24,2017,AZ,Phoenix
2017-06-25,102.14285714285714,25,2017,AZ,Phoenix
2017-07-02,97.07142857142857,26,2017,AZ,Phoenix
2017-07-09,100.35714285714286,27,2017,AZ,Phoenix
2017-07-16,95.71428571428571,28,2017,AZ,Phoenix
2017-07-23,91.5,29,2017,AZ,Phoenix
2017-07-30,91.92857142857143,30,2017,AZ,Phoenix
2017-08-06,92.28571428571429,31,2017,AZ,Phoenix
2017-08-13,93.92857142857143,32,2017,AZ,Phoenix
2017-08-20,91.92857142857143,33,2017,AZ,Phoenix
2017-08-27,95.57142857142857,34,2017,AZ,Phoenix
2017-09-03,96.78571428571429,35,2017,AZ,Phoenix
2017-09-10,93.21428571428571,36,2017,AZ,Phoenix
2017-09-17,92.35714285714286,37,2017,AZ,Phoenix
2017-09-24,81.85714285714286,38,2017,AZ,Phoenix
2017-10-01,80.5,39,2017,AZ,Phoenix
2017-10-08,82.57142857142857,40,2017,AZ,Phoenix
2017-10-15,80.21428571428571,41,2017,AZ,Phoenix
2017-10-22,81.07142857142857,42,2017,AZ,Phoenix
2017-10-29,79.64285714285714,43,2017,AZ,Phoenix
2017-11-05,72.85714285714286,44,2017,AZ,Phoenix
2017-11-12,72.78571428571429,45,2017,AZ,Phoenix
2017-11-19,71.28571428571429,46,2017,AZ,Phoenix
2017-11-26,70.71428571428571,47,2017,AZ,Phoenix
2017-12-03,68.28571428571429,48,2017,AZ,Phoenix
2017-12-10,60.5,49,2017,AZ,Phoenix
2017-12-17,60.0,50,2017,AZ,Phoenix
2017-12-24,53.0,51,2017,AZ,Phoenix
2017-12-31,58.42857142857143,52,2017,AZ,Phoenix
2018-01-07,62.642857142857146,1,2018,AZ,Phoenix
2018-01-14,62.142857142857146,2,2018,AZ,Phoenix
2018-01-21,59.214285714285715,3,2018,AZ,Phoenix
2018-01-28,58.214285714285715,4,2018,AZ,Phoenix
2018-02-04,65.64285714285714,5,2018,AZ,Phoenix
2018-02-11,65.92857142857143,6,2018,AZ,Phoenix
2018-02-18,60.785714285714285,7,2018,AZ,Phoenix
2018-02-25,51.92857142857143,8,2018,AZ,Phoenix
2018-03-04,57.857142857142854,9,2018,AZ,Phoenix
2018-03-11,65.92857142857143,10,2018,AZ,Phoenix
2018-03-18,66.5,11,2018,AZ,Phoenix
2018-03-25,69.35714285714286,12,2018,AZ,Phoenix
2018-04-01,71.14285714285714,13,2018,AZ,Phoenix
2018-04-08,78.5,14,2018,AZ,Phoenix
2018-04-15,76.35714285714286,15,2018,AZ,Phoenix
2018-04-22,71.42857142857143,16,2018,AZ,Phoenix
2018-04-29,83.28571428571429,17,2018,AZ,Phoenix
2018-05-06,77.14285714285714,18,2018,AZ,Phoenix
2018-05-13,86.57142857142857,19,2018,AZ,Phoenix
2018-05-20,83.21428571428571,20,2018,AZ,Phoenix
2018-05-27,83.64285714285714,21,2018,AZ,Phoenix
2018-06-03,88.71428571428571,22,2018,AZ,Phoenix
2018-06-10,92.21428571428571,23,2018,AZ,Phoenix
2018-06-17,90.57142857142857,24,2018,AZ,Phoenix
2018-06-24,93.0,25,2018,AZ,Phoenix
2018-07-01,94.0,26,2018,AZ,Phoenix
2018-07-08,99.0,27,2018,AZ,Phoenix
2018-07-15,92.5,28,2018,AZ,Phoenix
2018-07-22,95.42857142857143,29,2018,AZ,Phoenix
2018-07-29,101.0,30,2018,AZ,Phoenix
2018-08-05,99.0,31,2018,AZ,Phoenix
2018-08-12,91.57142857142857,32,2018,AZ,Phoenix
2018-08-19,93.78571428571429,33,2018,AZ,Phoenix
2018-08-26,92.35714285714286,34,2018,AZ,Phoenix
2018-09-02,93.42857142857143,35,2018,AZ,Phoenix
2018-09-09,92.78571428571429,36,2018,AZ,Phoenix
2018-09-16,94.21428571428571,37,2018,AZ,Phoenix
2018-09-23,90.14285714285714,38,2018,AZ,Phoenix
2018-09-30,90.0,39,2018,AZ,Phoenix
2018-10-07,75.5,40,2018,AZ,Phoenix
2018-10-14,71.0,41,2018,AZ,Phoenix
2018-10-21,72.71428571428571,42,2018,AZ,Phoenix
2018-10-28,76.07142857142857,43,2018,AZ,Phoenix
2018-11-04,70.78571428571429,44,2018,AZ,Phoenix
2018-11-11,68.5,45,2018,AZ,Phoenix
2018-11-18,60.07142857142857,46,2018,AZ,Phoenix
2018-11-25,61.714285714285715,47,2018,AZ,Phoenix
2018-12-02,59.714285714285715,48,2018,AZ,Phoenix
2018-12-09,57.0,49,2018,AZ,Phoenix
2018-12-16,58.0,50,2018,AZ,Phoenix
2018-12-23,58.357142857142854,51,2018,AZ,Phoenix
2018-12-30,51.214285714285715,52,2018,AZ,Phoenix
2019-01-06,47.642857142857146,1,2019,AZ,Phoenix
2019-01-13,56.857142857142854,2,2019,AZ,Phoenix
2019-01-20,59.357142857142854,3,2019,AZ,Phoenix
2019-01-27,55.142857142857146,4,2019,AZ,Phoenix
2019-02-03,62.5,5,2019,AZ,Phoenix
2019-02-10,52.92857142857143,6,2019,AZ,Phoenix
2019-02-17,55.285714285714285,7,2019,AZ,Phoenix
2019-02-24,46.714285714285715,8,2019,AZ,Phoenix
2019-03-03,62.5,9,2019,AZ,Phoenix
2019-03-10,63.42857142857143,10,2019,AZ,Phoenix
2019-03-17,61.142857142857146,11,2019,AZ,Phoenix
2019-03-24,67.42857142857143,12,2019,AZ,Phoenix
2019-03-31,70.42857142857143,13,2019,AZ,Phoenix
2019-04-07,72.21428571428571,14,2019,AZ,Phoenix
2019-04-14,72.28571428571429,15,2019,AZ,Phoenix
2019-04-21,76.21428571428571,16,2019,AZ,Phoenix
2019-04-28,79.35714285714286,17,2019,AZ,Phoenix
2019-05-05,77.14285714285714,18,2019,AZ,Phoenix
2019-05-12,75.35714285714286,19,2019,AZ,Phoenix
2019-05-19,78.85714285714286,20,2019,AZ,Phoenix
2019-05-26,71.35714285714286,21,2019,AZ,Phoenix
2019-06-02,80.35714285714286,22,2019,AZ,Phoenix
2019-06-09,88.28571428571429,23,2019,AZ,Phoenix
2019-06-16,93.85714285714286,24,2019,AZ,Phoenix
2019-06-23,90.14285714285714,25,2019,AZ,Phoenix
2019-06-30,93.57142857142857,26,2019,AZ,Phoenix
2019-07-07,95.0,27,2019,AZ,Phoenix
2019-07-14,97.64285714285714,28,2019,AZ,Phoenix
2019-07-21,98.35714285714286,29,2019,AZ,Phoenix
2019-07-28,97.28571428571429,30,2019,AZ,Phoenix
2019-08-04,95.71428571428571,31,2019,AZ,Phoenix
2019-08-11,96.5,32,2019,AZ,Phoenix
2019-08-18,97.35714285714286,33,2019,AZ,Phoenix
2019-08-25,96.14285714285714,34,2019,AZ,Phoenix
2019-09-01,96.64285714285714,35,2019,AZ,Phoenix
2019-09-08,97.85714285714286,36,2019,AZ,Phoenix
2019-09-15,91.28571428571429,37,2019,AZ,Phoenix
2019-09-22,87.14285714285714,38,2019,AZ,Phoenix
2019-09-29,80.42857142857143,39,2019,AZ,Phoenix
2019-10-06,80.85714285714286,40,2019,AZ,Phoenix
2019-10-13,79.14285714285714,41,2019,AZ,Phoenix
2019-10-20,77.92857142857143,42,2019,AZ,Phoenix
2019-10-27,73.5,43,2019,AZ,Phoenix
2019-11-03,65.0,44,2019,AZ,Phoenix
2019-11-10,73.85714285714286,45,2019,AZ,Phoenix
2019-11-17,70.64285714285714,46,2019,AZ,Phoenix
2019-11-24,62.57142857142857,47,2019,AZ,Phoenix
2019-12-01,55.92857142857143,48,2019,AZ,Phoenix
2019-12-08,60.92857142857143,49,2019,AZ,Phoenix
2019-12-15,58.57142857142857,50,2019,AZ,Phoenix
2019-12-22,55.42857142857143,51,2019,AZ,Phoenix
2019-12-29,51.285714285714285,52,2019,AZ,Phoenix
2020-01-05,52.142857142857146,1,2020,AZ,Phoenix
2020-01-12,54.57142857142857,2,2020,AZ,Phoenix
2020-01-19,56.92857142857143,3,2020,AZ,Phoenix
2020-01-26,60.214285714285715,4,2020,AZ,Phoenix
2020-02-02,60.07142857142857,5,2020,AZ,Phoenix
2020-02-09,52.42857142857143,6,2020,AZ,Phoenix
2020-02-16,57.714285714285715,7,2020,AZ,Phoenix
2020-02-23,64.07142857142857,8,2020,AZ,Phoenix
2020-03-01,61.285714285714285,9,2020,AZ,Phoenix
2020-03-08,67.0,10,2020,AZ,Phoenix
2020-03-15,63.857142857142854,11,2020,AZ,Phoenix
2020-03-22,62.214285714285715,12,2020,AZ,Phoenix
2020-03-29,63.92857142857143,13,2020,AZ,Phoenix
2020-04-05,69.78571428571429,14,2020,AZ,Phoenix
2020-04-12,67.21428571428571,15,2020,AZ,Phoenix
2020-04-19,70.21428571428571,16,2020,AZ,Phoenix
2020-04-26,79.85714285714286,17,2020,AZ,Phoenix
2020-05-03,86.07142857142857,18,2020,AZ,Phoenix
2020-05-10,88.35714285714286,19,2020,AZ,Phoenix
2020-05-17,83.85714285714286,20,2020,AZ,Phoenix
2020-05-24,81.07142857142857,21,2020,AZ,Phoenix
2020-05-31,92.14285714285714,22,2020,AZ,Phoenix
2020-06-07,93.14285714285714,23,2020,AZ,Phoenix
2020-06-14,89.21428571428571,24,2020,AZ,Phoenix
2020-06-21,91.0,25,2020,AZ,Phoenix
2009-01-04,36.625,1,2009,WA,Seattle
2009-01-11,44.142857142857146,2,2009,WA,Seattle
2009-01-18,40.142857142857146,3,2009,WA,Seattle
2009-01-25,34.857142857142854,4,2009,WA,Seattle
2009-02-01,38.285714285714285,5,2009,WA,Seattle
2009-02-08,42.5,6,2009,WA,Seattle
2009-02-15,38.5,7,2009,WA,Seattle
2009-02-22,43.857142857142854,8,2009,WA,Seattle
2009-03-01,43.5,9,2009,WA,Seattle
2009-03-08,41.57142857142857,10,2009,WA,Seattle
2009-03-15,38.214285714285715,11,2009,WA,Seattle
2009-03-22,43.07142857142857,12,2009,WA,Seattle
2009-03-29,42.42857142857143,13,2009,WA,Seattle
2009-04-05,44.214285714285715,14,2009,WA,Seattle
2009-04-12,50.142857142857146,15,2009,WA,Seattle
2009-04-19,48.142857142857146,16,2009,WA,Seattle
2009-04-26,50.857142857142854,17,2009,WA,Seattle
2009-05-03,53.5,18,2009,WA,Seattle
2009-05-10,52.142857142857146,19,2009,WA,Seattle
2009-05-17,53.714285714285715,20,2009,WA,Seattle
2009-05-24,56.785714285714285,21,2009,WA,Seattle
2009-05-31,62.42857142857143,22,2009,WA,Seattle
2009-06-07,67.85714285714286,23,2009,WA,Seattle
2009-06-14,63.857142857142854,24,2009,WA,Seattle
2009-06-21,61.642857142857146,25,2009,WA,Seattle
2009-06-28,62.214285714285715,26,2009,WA,Seattle
2009-07-05,68.14285714285714,27,2009,WA,Seattle
2009-07-12,63.642857142857146,28,2009,WA,Seattle
2009-07-19,67.07142857142857,29,2009,WA,Seattle
2009-07-26,69.42857142857143,30,2009,WA,Seattle
2009-08-02,78.21428571428571,31,2009,WA,Seattle
2009-08-09,63.857142857142854,32,2009,WA,Seattle
2009-08-16,62.5,33,2009,WA,Seattle
2009-08-23,68.14285714285714,34,2009,WA,Seattle
2009-08-30,65.78571428571429,35,2009,WA,Seattle
2009-09-06,62.214285714285715,36,2009,WA,Seattle
2009-09-13,65.14285714285714,37,2009,WA,Seattle
2009-09-20,64.07142857142857,38,2009,WA,Seattle
2009-09-27,62.57142857142857,39,2009,WA,Seattle
2009-10-04,53.285714285714285,40,2009,WA,Seattle
2009-10-11,53.0,41,2009,WA,Seattle
2009-10-18,55.142857142857146,42,2009,WA,Seattle
2009-10-25,50.642857142857146,43,2009,WA,Seattle
2009-11-01,48.5,44,2009,WA,Seattle
2009-11-08,47.92857142857143,45,2009,WA,Seattle
2009-11-15,44.42857142857143,46,2009,WA,Seattle
2009-11-22,47.142857142857146,47,2009,WA,Seattle
2009-11-29,46.785714285714285,48,2009,WA,Seattle
2009-12-06,37.857142857142854,49,2009,WA,Seattle
2009-12-13,28.357142857142858,50,2009,WA,Seattle
2009-12-20,45.857142857142854,51,2009,WA,Seattle
2009-12-27,39.142857142857146,52,2009,WA,Seattle
2010-01-03,42.92857142857143,53,2009,WA,Seattle
2010-01-10,46.285714285714285,1,2010,WA,Seattle
2010-01-17,47.714285714285715,2,2010,WA,Seattle
2010-01-24,48.285714285714285,3,2010,WA,Seattle
2010-01-31,46.142857142857146,4,2010,WA,Seattle
2010-02-07,47.642857142857146,5,2010,WA,Seattle
2010-02-14,45.214285714285715,6,2010,WA,Seattle
2010-02-21,47.142857142857146,7,2010,WA,Seattle
